Ticker,Name,Last Sale,2024 Ratio Stock/S&P500,2023 Ratio Stock/S&P500,2022 Ratio Stock/S&P500,2021 Ratio Stock/S&P500,2020 Ratio Stock/S&P500,Market Cap,Sector,Industry,Recommendation
ECPG,Encore Capital Group Inc Common Stock,$43.38,0.7926302442965117,0.8429119343983571,1.0075535811777754,1.2953169470369434,0.9399977767503096,1027536204.0,Finance,Finance Companies,Bad Performer
ECVT,Ecovyst Inc. Common Stock,$9.15,0.7029253502900923,0.8975094670198558,1.087046756580377,0.5707637280015153,0.8375952389552556,1070600197.0,Industrials,Major Chemicals,Bad Performer
ECX,ECARX Holdings Inc. Class A Ordinary shares,$1.15,0.2435502252137046,0.2794902125614568,1.0327889010517863,,,388642460.0,Technology,EDP Services,Bad Performer
ED,Consolidated Edison Inc. Common Stock,$91.91,0.7917201924136572,0.7780921717355751,1.424459347444786,0.9764734447485712,0.7330070828485619,31785668288.0,Utilities,Power Generation,Bad Performer
EDAP,EDAP TMS S.A. American Depositary Shares,$5.87,0.4900241521691189,0.410100445236148,2.2852934427449263,0.9083733816458543,1.0099618888263877,217799183.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Bad Performer
EDIT,Editas Medicine Inc. Common Stock,$5.10,0.4891584992107677,0.9534200965988124,0.3831401536014524,0.2879517469607377,2.065568345280417,419413667.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,$18.20,1.7441084389574404,1.822087128114285,1.925905202626978,1.0606001684637183,0.6297242049630521,824874141.0,Utilities,Electric Utilities: Central,Good Performer
EDR,Endeavor Group Holdings Inc. Class A Common Stock,$26.76,0.9016836056901182,0.8920804133589963,0.7638848391085865,,,18541157046.0,Consumer Discretionary,Services-Misc. Amusement & Recreation,Average Performer
EDRY,EuroDry Ltd. Common Shares ,$21.43,1.0601312485619023,0.9014938593810682,1.074195263411342,2.6636767000304644,0.6229503405935097,60698696.0,Consumer Discretionary,Marine Transportation,Average Performer
EDSA,Edesa Biotech Inc. Common Shares,$4.152,0.5369976695665287,0.5302546168535229,0.1620190280137186,0.7341241718905983,1.123052563155962,13169148.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,$1.06,0.4028003774015014,1.6526874405518477,0.313315048569365,,,16376418.0,Real Estate,Other Consumer Services,Bad Performer
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),$84.44,1.8024742295501937,2.933462477525973,0.1197555795825674,0.6610381287605631,1.2454210347000632,13975869505.0,Real Estate,Other Consumer Services,Good Performer
EDUC,Educational Development Corporation Common Stock,$1.9291,1.1643217515828588,0.5071850221416961,0.4546588253560691,2.548826858420545,0.5950662479185234,16542202.0,Consumer Discretionary,Consumer Specialties,Good Performer
EE,Excelerate Energy Inc. Class A Common Stock,$16.85,0.6859555917118279,0.4928654716092319,,,,1805064776.0,Utilities,Oil/Gas Transmission,Bad Performer
EEFT,Euronet Worldwide Inc. Common Stock,$111.13,0.7925573190911774,0.8436200305715863,0.9920767154896482,0.6578619377903286,0.7922927324282193,5097659344.0,Finance,Investment Bankers/Brokers/Service,Bad Performer
EEIQ,EpicQuest Education Group International Limited Common Stock,$0.92,0.5395639388566437,0.7236852854646055,0.2985426626629266,,,11406319.0,Real Estate,Other Consumer Services,Bad Performer
EEX,Emerald Holding Inc. Common Stock,$5.62,1.3072610114539658,1.3220603515883005,1.1169997658271908,0.5860198025585345,0.4517716012633333,1145561922.0,Consumer Discretionary,Business Services,Good Performer
EFOI,Energy Focus Inc. Common Stock,$1.67,0.4800300839707015,0.4912326720633667,0.0967022217871271,0.7893800137527955,1.3444017773635788,7892669.0,Consumer Discretionary,Building Products,Bad Performer
EFSC,Enterprise Financial Services Corporation Common Stock,$37.56,0.7889738114368977,0.7473218989375544,1.2779156835507273,1.0636013476239772,0.6454370841670135,1408188740.0,Finance,Major Banks,Bad Performer
EFSH,1847 Holdings LLC Common Shares,$1.23,0.019520325588761,0.0090166784113674,0.2831273657389715,1.0663747117410305,0.9367445056607688,6510207.0,Consumer Discretionary,Professional Services,Bad Performer
EFTR,eFFECTOR Therapeutics Inc. Common Stock,$1.66,0.097258202295998,0.8858443953409819,0.0682208470093797,,,7809319.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
EFX,Equifax Inc. Common Stock,$230.86,0.9578017267119244,0.9752759677904128,0.8774493791168358,1.2175330287226631,1.186385513668722,28536907027.0,Finance,Finance: Consumer Services,Average Performer
EFXT,Enerflex Ltd Common Shares,$5.02,0.6635240848047673,0.5923557216732657,1.2501382824948273,0.8879883424512067,0.4875997391401659,622263462.0,Industrials,Industrial Machinery/Components,Bad Performer
EG,Everest Group Ltd. Common Stock,$382.69,0.7964416888550427,0.8746717884840016,1.5328766364348063,0.9323671926958746,0.7299636131623483,16631035779.0,Finance,Property-Casualty Insurers,Bad Performer
EGAN,eGain Corporation Common Stock,$5.97,0.718877517562159,0.6431607730244198,0.9534589418669168,0.7837533754752345,1.3384280266687651,178065417.0,Technology,Computer Software: Prepackaged Software,Bad Performer
EGBN,Eagle Bancorp Inc. Common Stock,$17.10,0.866880008525824,0.5429286970965904,0.9354381423432612,1.129280980476346,0.7571863070568748,516242793.0,Finance,Major Banks,Bad Performer
EGHT,8x8 Inc Common Stock,$2.73,0.6517143265725435,0.3534863737152648,0.3393442009509236,1.5674027826720438,0.7442267506801281,342276947.0,Technology,EDP Services,Bad Performer
EGIO,Edgio Inc. Common Stock,$9.01,0.3660028395651146,,0.3946064244938655,0.6310869454169461,0.8279308216824407,52756704.0,Consumer Discretionary,Business Services,Bad Performer
EGO,Eldorado Gold Corporation Ordinary Shares,$16.07,1.0811437578121132,1.198527154319475,1.166361058260879,0.510169260653898,1.4227212561415497,3264433301.0,Basic Materials,Precious Metals,Average Performer
EGP,EastGroup Properties Inc. Common Stock,$158.87,0.8009518300466991,1.012667772478436,0.8188730176749566,1.3616691763803372,0.937781637053176,7648686847.0,Real Estate,Real Estate Investment Trusts,Bad Performer
EGRX,Eagle Pharmaceuticals Inc. Common Stock,$3.34,0.179245235827721,,0.6996705988552184,0.8125008445388707,0.6728764251329856,43376483.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
EGY,VAALCO Energy Inc.  Common Stock,$6.25,1.2894591879726065,0.8651115549697562,1.586490785294976,1.3472271849383268,0.6884395276968881,646597031.0,,,Good Performer
EH,EHang Holdings Limited ADS,$16.54,1.217065319909802,1.34100282424885,0.7489443442822593,0.5454084504960807,1.4417233872331046,1050384956.0,Industrials,Military/Government/Technical,Good Performer
EHAB,Enhabit Inc. Common Stock,$9.05,0.5639933617122735,0.6291857927405301,,,,453906524.0,Health Care,Medical/Nursing Services,Bad Performer
EHC,Encompass Health Corporation Common Stock,$84.23,1.1209511937030396,0.9107140120004924,1.4019256354992518,0.6269910148401043,1.0594184161814983,8480724251.0,Health Care,Hospital/Nursing Management,Good Performer
EHTH,eHealth Inc. Common Stock,$5.86,0.5219848905988468,1.4197515264421634,0.2265653803717822,0.2851678479621169,0.6255133175614542,170663452.0,Finance,Specialty Insurers,Bad Performer
EIG,Employers Holdings Inc Common Stock,$40.75,0.8681738071819767,0.7430819919937943,1.317562003488972,1.0381938879025845,0.6831418961832163,1032747788.0,Finance,Property-Casualty Insurers,Bad Performer
EIX,Edison International Common Stock,$73.35,0.8506490242781087,0.9074001112921712,1.1942736596661936,0.9159056164567192,0.7672530046169131,28221636951.0,Utilities,Electric Utilities: Central,Bad Performer
EJH,E-Home Household Service Holdings Limited Ordinary Shares,$0.6141,0.0582182391429647,0.0021262586834132,0.0135161904999605,,,1832749.0,Consumer Discretionary,Other Consumer Services,Bad Performer
EKSO,Ekso Bionics Holdings Inc. Common Stock,$1.185,0.6577269281188919,1.893581219464592,0.6020566674562591,0.3250496701906736,0.8861487808624755,21536695.0,Industrials,Industrial Machinery/Components,Bad Performer
EL,Estee Lauder Companies Inc. (The) Common Stock,$121.55,0.5406797462225161,0.6580333205429734,0.9215586150695956,1.227757909745825,0.99036609444617,43583446907.0,Consumer Discretionary,Package Goods/Cosmetics,Bad Performer
ELA,Envela Corporation Common Stock,$4.54,0.5223125566084704,0.7219902839881116,1.6130898352870242,0.6148070865953945,3.268298050472595,119294979.0,Consumer Discretionary,Consumer Specialties,Bad Performer
ELAN,Elanco Animal Health Incorporated Common Stock,$17.40,1.5433884685497832,0.9558072523853892,0.5483333169096571,0.7224704421804583,0.9026742699884114,8598760188.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
ELBM,Electra Battery Materials Corporation Common Stock,$0.45,0.4059035261746254,0.199383760998342,0.5128630760166366,0.6938144022143439,,25128598.0,Miscellaneous,Industrial Machinery/Components,Bad Performer
ELDN,Eledon Pharmaceuticals Inc. Common Stock,$2.40,0.8722620093854314,0.6677719927634573,0.5981567330271347,0.2345272181783295,1.2165103273708162,92415874.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ELEV,Elevation Oncology Inc. Common stock,$3.97,0.7324157298704295,0.5395342312927133,0.1974920656666438,,,216913900.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
ELF,e.l.f. Beauty Inc. Common Stock,$183.77,1.4629851444834592,3.4638174185310824,0.850748719014648,1.78057148958051,1.0446028189028158,10279924732.0,Consumer Discretionary,Package Goods/Cosmetics,Good Performer
ELLO,Ellomay Capital Ltd Ordinary Shares (Israel),$14.94,0.8268772266190036,0.8084622644475826,0.6493536386723143,0.6578424023885668,1.4435895232662146,192017620.0,Utilities,Electric Utilities: Central,Bad Performer
ELMD,Electromed Inc. Common Stock,$14.69,1.103691177139552,0.9298783279495764,0.9692803589795524,0.549007613319118,2.7898252913877415,127152630.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Good Performer
ELME,Elme Communities Common Stock,$15.09,0.8022998430737376,0.6663704479062469,0.8498006907204261,0.9436275229203256,0.6464820928870258,1327981597.0,Real Estate,Real Estate Investment Trusts,Bad Performer
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),$7.08,0.7834688349127057,0.9961579643308072,1.5274500655097658,0.7623572474497959,0.8011606375560484,2301614721.0,Utilities,Electric Utilities: Central,Bad Performer
ELS,Equity Lifestyle Properties Inc. Common Stock,$61.25,0.7505231022767053,0.8934733544693935,0.9470948625427702,1.147213490893282,0.8145371638933228,11422871486.0,Real Estate,Real Estate Investment Trusts,Bad Performer
ELSE,Electro-Sensors Inc. Common Stock,$4.09,0.711607063583052,0.7086754997585741,0.8540625238328946,1.126106109015799,1.1275628369305826,14020606.0,Industrials,Industrial Machinery/Components,Bad Performer
ELTK,Eltek Ltd. Ordinary Shares,$12.19,2.0747047959858818,2.498578813141292,1.2938616535638263,0.5742255137609069,1.1952879449331548,73392248.0,Technology,Electrical Products,Good Performer
ELTX,Elicio Therapeutics Inc. Common Stock,$7.62,0.9936677772865348,0.5483203801228764,0.3745672057078202,,,78259572.0,Health Care,Biotechnology: Pharmaceutical Preparations,Average Performer
ELUT,Elutia Inc. Class A Common Stock,$3.3199,1.1680807729091,0.500185555066993,0.8087627999177337,0.3705733491868625,,80839279.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Good Performer
ELV,Elevance Health Inc. Common Stock,$505.52,0.9202273839562464,0.7687777877599673,1.3550354912367355,1.1297342092838294,0.9256468089447384,117491880126.0,Health Care,Medical Specialities,Average Performer
ELVA,Electrovaya Inc. Common Shares,$2.874,0.654302324712169,0.593663537459776,0.8376225973928051,1.1542004469252107,3.384056012014882,97235421.0,,,Bad Performer
ELVN,Enliven Therapeutics Inc. Common Stock,$21.33,0.9401626018952468,3.0492022724488654,2.0505732412583786,0.0728519016422665,,1003292768.0,Health Care,Biotechnology: Pharmaceutical Preparations,Average Performer
ELYM,Eliem Therapeutics Inc Common Stock,$7.67,2.2119844453681106,0.6820657521049649,0.3812380228070697,,,223129243.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
EM,Smart Share Global Limited American Depositary Shares,$1.0884,0.8989274388652558,0.3089268923957685,0.8993633992533682,,,282521738.0,Consumer Discretionary,Other Consumer Services,Bad Performer
EMBC,Embecta Corp. Common Stock,$12.74,0.3854274127367414,0.4468284967103031,,,,734718463.0,Health Care,Medical/Dental Instruments,Bad Performer
EME,EMCOR Group Inc. Common Stock,$393.90,1.8258526245964073,1.156795471729532,1.4621298298834664,1.113474038956228,0.9208446133577656,18511819330.0,Industrials,Engineering & Construction,Good Performer
EMKR,EMCORE Corporation Common Stock,$0.8473,0.0961529951123668,0.2393762106766816,0.266310820179341,1.8232066516550656,0.9791521614599636,7004772.0,Technology,Semiconductors,Bad Performer
EML,Eastern Company (The) Common Stock,$28.79,1.3355746520474916,0.8856673552913146,0.9762119576770456,0.8630267140673059,0.7146371380212033,179462753.0,Consumer Discretionary,Industrial Machinery/Components,Good Performer
EMN,Eastman Chemical Company Common Stock,$98.45,0.9750801399356068,0.8774749643903482,0.8611084109161441,0.9757477299949032,1.1515303783601878,11582593177.0,Industrials,Major Chemicals,Average Performer
EMR,Emerson Electric Company Common Stock,$110.92,1.093712965174239,1.0867972371310497,0.9448896884656728,1.170564008430056,0.9137627837996593,63457332000.0,Technology,Consumer Electronics/Appliances,Average Performer
EMX,EMX Royalty Corporation Common Shares (Canada),$1.99,0.7633798621815384,0.677634417814516,1.0621870048645694,0.4909519171680594,1.729549270940841,224514865.0,,,Bad Performer
ENB,Enbridge Inc Common Stock,$35.68,0.7792555683945168,0.7499016062029678,1.272999792046467,1.025011739854557,0.7505516378931965,75840921182.0,Energy,Natural Gas Distribution,Bad Performer
ENFN,Enfusion Inc. Class A Common Stock,$9.49,0.9657661778065214,0.6886985252987138,0.6444732067050519,,,1215765893.0,Technology,Computer Software: Prepackaged Software,Average Performer
ENG,ENGlobal Corporation Common Stock,$1.67,0.3800756657867154,0.2432335712620112,0.6767723130943268,0.3486054356091698,2.803575125571504,8611494.0,Consumer Discretionary,Military/Government/Technical,Bad Performer
ENGN,enGene Holdings Inc. Common Stock,$12.74,1.0057347584488017,1.9653243101323812,,,,555226157.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Average Performer
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),$2.93,0.819081082248397,1.2246620037450495,1.4263681047436505,0.3769194878450456,0.7493382426834101,4053160252.0,Utilities,Electric Utilities: Central,Bad Performer
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,$12.39,1.1165258069722988,0.8359871956775075,2.144720646698157,1.5727057951582464,0.5951107351851613,5591658555.0,Utilities,Natural Gas Distribution,Good Performer
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,$16.96,0.7624277980541919,7.770913409364653,,,,2000645933.0,Utilities,Electric Utilities: Central,Bad Performer
ENLV,Enlivex Therapeutics Ltd. Ordinary Shares,$1.31,0.4045548043466208,0.6489724977323844,0.7721572314883216,0.502875255351757,0.8433462169605244,24364107.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
ENOV,Enovis Corporation Common Stock,$49.46,0.7392328072203899,0.8217136560447962,0.853648248275988,0.9631116001457144,0.8961820277593959,2712925811.0,Health Care,Industrial Specialties,Bad Performer
ENPH,Enphase Energy Inc. Common Stock,$125.69,0.5525386287452067,0.4177438979126792,1.722541897382448,0.8246737955006919,5.187285833128434,17101725414.0,Technology,Semiconductors,Bad Performer
ENR,Energizer Holdings Inc. Common Stock,$27.74,0.6825759378729013,1.028329896812859,0.783391751179487,0.7829383715694205,0.8604489581392641,1991466639.0,Miscellaneous,Industrial Machinery/Components,Bad Performer
ENS,EnerSys Common Stock,$107.37,0.8987277479265622,1.257814828257951,0.7101584565088274,1.2931011299541737,0.8322637786122332,4310648134.0,Technology,Industrial Machinery/Components,Bad Performer
